observation_id,rep_id,rep_name,manager_id,manager_name,team_id,team_name,territory_id,territory_name,period,payout_date,split,anomaly_score,anomaly_percentile,raw_score,threshold_flag,manager_review_flag,review_priority,risk_band,primary_reason,gross_sales,net_sales,sales_growth,rolling_sales_mean,target_sales,attainment_pct,final_incentive_paid,expected_incentive,incentive_calculation_residual,average_discount_pct,return_rate,post_incentive_return_rate,end_of_period_sales_share,completed_visit_count,average_visit_duration,crm_interaction_count,claimed_expense_amount,distance_claim_ratio,available_field_hours,required_total_hours,capacity_utilization_pct,required_fte,available_fte,fte_gap,priority_customer_coverage_gap,capacity_risk_band,currency_code,data_lineage
RPER_21606fda070f2bf4,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-05-01,2018-06-15,train,0.9425531914893617,94.25531914893617,145.96788212554273,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,14828214.0,13364706.629396377,-0.4909850609513214,21949730.746351104,28286490.64,47.92240370430096,0.0,0.0,0.0,0.0907437107388174,0.005624601022997757,0.0028382553548752785,0.05163648960159899,78,46.857142857142854,224,907.2146351970291,1.021325677244977,113.60930190088806,96.91455717823955,85.30512515849021,0.5768723641561878,0.6762458446481432,-0.09937348049195538,0.0,medium,UNK,synthetic_derived
RPER_f130fc721869b3ba,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-05-01,2017-06-15,train,0.9382978723404255,93.82978723404256,145.94211589697994,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,11241825.0,9966878.658257626,-0.22726857325168634,16457664.71909939,21671678.46,39.103371095672266,0.0,0.0,0.0,0.09733601120117777,0.1009712221349734,0.0033171070195822973,0.06742399350270785,79,47.73809523809524,200,1041.5764450740828,1.0372047441905567,112.687591497609,109.14871397168767,96.85956769606135,0.6496947260219504,0.6707594732000536,-0.021064747178103138,3.5,medium,UNK,synthetic_derived
RPER_c51059e959f60cba,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-11-01,2017-12-15,train,0.9340425531914893,93.40425531914893,145.8139666410817,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,11526973.0,10287089.303653335,-0.033236240712322986,14903486.927873628,21303193.17,42.683826790203085,0.0,0.0,0.0,0.09627953004551318,0.017390237039035594,0.006936690026746927,0.09404948892050399,82,46.892857142857146,194,1093.381365139155,0.9993514919316117,128.94524084286934,97.19884591832674,75.3799405724262,0.5785645590376591,0.7675311954932699,-0.18896663645561074,3.625,low,UNK,synthetic_derived
RPER_9ede02831ec4dc11,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2019-01-01,2019-02-18,test,0.9318984815175342,93.18984815175342,115.58910655574351,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,7042844.86,6302245.258172458,-0.26348832656996124,17424997.742453385,21839623.76,28.162053832787613,591.8,0.0,512.5,0.09682675353290589,0.012914265865456276,0.0017335005465040029,0.503563660370317,66,47.41891891891892,163,765.2950733342766,1.0315868567536095,125.33859116552023,113.43361107186445,90.5017441292808,0.6752000659039551,0.7460630426519061,-0.07086297674795106,4.375,medium,UNK,synthetic_derived
RPER_8a5c9e1ff8ccb1a8,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2019-01-01,2019-02-18,test,0.9315943583227153,93.15943583227153,111.30189865883979,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 0).,9014370.113678245,8038738.937392913,-0.1418263753739135,18142067.511272114,21144245.07,40.50212417658887,1025.0,0.0,0.0,0.09971788415085676,0.04776228151018714,0.005408152402238564,0.14040067350078905,74,45.18181818181818,141,917.7944244209241,1.0196051645327329,105.11715285566339,107.419479048742,102.19024786205914,0.6394016610044166,0.6256973384265678,0.013704322577848815,0.875,high,UNK,synthetic_derived
RPER_8ef84997ed6c0c60,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-01-01,2017-02-15,train,0.9297872340425531,92.97872340425532,85.82696739221699,False,False,Context only,low,Incentive peer median was the largest PCA reconstruction deviation (observed 0).,12314569.0,11024945.902075393,0.0,0.0,15765414.62,54.06574539628966,22893.56,22893.56,0.0,0.09638168647466977,0.0,0.016082921100199103,0.019674909939856933,82,48.357142857142854,174,1046.1959484937656,1.0183381681714714,98.18899566439097,105.7824692797121,107.73352814532856,0.6296575552363816,0.5844583075261367,0.04519924771024486,6.25,high,UNK,synthetic_derived
RPER_51a48596d3290b29,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2019-02-01,2019-03-18,test,0.9277539679039085,92.77539679039086,70.7688245773363,False,False,Context only,low,Unapproved discount rate was the largest PCA reconstruction deviation (observed 0.2198).,17539307.0,15173534.49445502,1.4343949981671869,15621864.977281563,15413684.68,102.39158240615134,30000.0,30000.0,0.0,0.11535413153535894,0.005586929511588593,0.011875483174274804,0.13456105906893787,78,49.82142857142857,189,1084.0744257166152,0.9859377837473874,105.82511573827021,94.06603959907684,88.88819912252565,0.5599169023754574,0.6299114032039894,-0.06999450082853198,3.5,medium,UNK,synthetic_derived
RPER_746fbd7406c0117d,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-12-01,2019-01-15,validation,0.925641331176558,92.5641331176558,55.12287201275402,False,False,Context only,low,Incentive peer median was the largest PCA reconstruction deviation (observed 0).,19714287.0,17639425.53281038,-0.359359477419844,26857155.26944269,31105214.22,59.44106062565283,27500.0,27500.0,0.0,0.08801237154009407,0.014866079279261788,0.006465725383565945,0.5117146670501542,80,47.51190476190476,197,1130.6061456760199,1.0258287094474885,123.0699742683595,118.34687782351686,96.16226746375706,0.7044457013304575,0.732559370644997,-0.028113669314539513,3.625,medium,UNK,synthetic_derived
RPER_0edbb97dfcd71947,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-12-01,2018-01-15,train,0.925531914893617,92.5531914893617,54.312547194234334,False,False,Context only,low,Incentive peer median was the largest PCA reconstruction deviation (observed 0).,27340740.0,24568129.54227403,0.8841416755420378,15772761.538482815,19990987.75,125.43103331677355,25000.0,25000.0,0.0,0.09931470415593341,0.01108722934379572,0.004415160674767274,0.10762305106012202,78,48.095238095238095,162,943.6763794580013,1.0246084292812303,97.29777381800534,90.22528304810669,92.73108675319983,0.5370552562387303,0.5791534155833651,-0.04209815934463479,2.625,medium,UNK,synthetic_derived
RPER_544e6d333b9b3ee6,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2019-04-01,2019-05-18,test,0.9254564588394284,92.54564588394284,53.94050233613081,False,False,Context only,low,Incentive peer median was the largest PCA reconstruction deviation (observed 0).,12369224.0,11036914.534819087,-0.24965275116769278,12194723.438045861,15194145.82,70.56532160125536,22656.06,22656.06,0.0,0.09661037439154294,0.02661257404830641,0.01648948342618628,0.05988224330445807,75,47.13095238095238,153,991.9854571650466,1.0137936105587957,125.12415469616809,97.80255712384448,78.16440987060643,0.5821580781181219,0.7447866350962387,-0.16262855697811673,0.875,low,UNK,synthetic_derived
RPER_0d74e5c2d3b72cb3,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-01-01,2017-02-15,train,0.9212765957446809,92.12765957446808,33.33120082015429,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,17035260.0,15105394.171310656,0.0,0.0,16309769.76,95.99682032405909,25000.0,25000.0,0.0,0.09689182995190745,0.00038261349619124154,0.014717373205632153,0.15701214322948545,80,47.726190476190474,162,1176.5171129791847,1.0076835670566757,99.85152597417013,89.34188612684181,89.47473286482675,0.5317969412312012,0.5943543212748222,-0.06255738004362099,2.625,medium,UNK,synthetic_derived
RPER_66e6b26b6761af61,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-01-01,2017-02-15,train,0.9170212765957447,91.70212765957447,32.81033506948615,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,11075369.0,9966857.82299178,0.0,0.0,16040170.5,61.87049398728536,25000.0,25000.0,0.0,0.09638860039856975,0.0036652523609401163,0.009340514922374088,0.20681940362388687,71,47.08108108108108,167,942.9932979568713,1.0173285861903134,121.89511953534736,110.49420286690858,90.64694574163593,0.6577035884935034,0.7255661877104009,-0.06786259921689752,1.75,medium,UNK,synthetic_derived
RPER_a5e34fb410006ef2,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-01-01,2017-02-15,train,0.9127659574468086,91.27659574468086,32.71540080025147,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,14817341.0,13220371.323102701,0.0,0.0,16639482.15,81.57532397237087,25000.0,25000.0,0.0,0.09796432452270742,0.0005935887998902167,0.0010300310771529145,0.05330996510575635,72,48.392857142857146,164,912.8870701527604,1.0215647606692095,126.47335400794981,99.94472564161258,79.02433395996623,0.5949090812000749,0.7528175833806536,-0.15790850218057872,0.875,low,UNK,synthetic_derived
RPER_f02627e8b77f4fd8,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-01-01,2017-02-15,train,0.9085106382978724,90.85106382978724,32.709416205869054,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,10935589.0,9707944.176827459,0.0,0.0,18743142.22,51.86873257621918,23002.85,23002.85,0.0,0.09510862513883393,0.0019859386791135384,0.01414740781996733,0.05601006251073764,79,48.916666666666664,170,857.6885616587924,1.011152129569724,120.54048838376886,86.23543920266339,71.54064195269616,0.5133061857301392,0.7175029070462432,-0.204196721316104,1.75,low,UNK,synthetic_derived
RPER_3fd216a65a2ecd7c,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-01-01,2017-02-15,train,0.9042553191489362,90.42553191489363,32.65782982628333,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,12885374.0,11420434.470834551,0.0,0.0,17210835.35,65.30855472648737,25000.0,25000.0,0.0,0.09841282960489534,0.0028447324791512985,0.0017803711697782973,0.08818192852357336,80,45.74698795180723,163,1175.2292633854897,1.019752304638955,126.65220580420711,78.79284747355257,62.2119819968704,0.46900504448543195,0.7538821774059947,-0.28487713292056277,0.0,low,UNK,synthetic_derived
RPER_6a8975b1e4d0c907,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-01-01,2017-02-15,train,0.9,90.0,32.558697209845135,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,12471231.0,11172727.632778175,0.0,0.0,16301393.23,59.56248080913377,25000.0,25000.0,0.0,0.09826858576000905,0.0001427519695324587,0.0060568681090929,0.10120703527207967,77,48.0,168,886.6855640366773,1.0070917284528063,106.6765599140687,82.53849236719313,77.37266034232867,0.491300549804721,0.634979523298028,-0.143678973493307,1.75,low,UNK,synthetic_derived
RPER_ba4c149e74994fd0,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-01-01,2017-02-15,train,0.8957446808510638,89.57446808510639,32.54448279265288,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,9917714.0,8907106.017732047,0.0,0.0,15881140.93,54.27338283776152,23461.0,23461.0,0.0,0.09673303613981943,0.004109588625622173,0.004819046773889612,0.18076762514062836,77,47.57142857142857,171,974.8139229970137,1.0263553660703018,97.92965761102258,87.5375580883588,89.38819988124406,0.521056893383088,0.5829146286370391,-0.06185773525395111,1.875,medium,UNK,synthetic_derived
RPER_37f9ae5e926e88b3,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-01-01,2017-02-15,train,0.8914893617021277,89.14893617021276,32.50686333761602,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,14533724.0,12862616.97875245,0.0,0.0,16832256.24,50.796555307174366,23309.88,23309.88,0.0,0.098175808896982,0.0001998912038648105,0.008389620644670928,0.04682791979201343,76,45.626506024096386,169,895.9457906685401,1.0311019500878664,113.2225734171611,88.08468282999888,77.79781025242792,0.5243135882738029,0.6739438893878636,-0.14963030111406073,0.0,low,UNK,synthetic_derived
RPER_8109e415d61c2f6f,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-01-01,2017-02-15,train,0.8872340425531915,88.72340425531915,32.50284139498059,False,False,Context only,low,Rep historical mean was the largest PCA reconstruction deviation (observed 0).,14401576.0,12710498.446613837,0.0,0.0,21105899.84,63.55608933550112,25000.0,25000.0,0.0,0.09894829252109122,0.0005045000448876115,0.007758402304151906,0.09525203414823162,76,46.61904761904762,166,884.6564711166815,1.0169483138710904,109.94762191348464,99.9642232004936,90.91985934825698,0.5950251380981763,0.6544501304374085,-0.05942499233923226,3.75,medium,UNK,synthetic_derived
RPER_f91330edda38d500,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2019-03-01,2019-04-18,test,0.884271188982744,88.4271188982744,13.179598712543179,False,False,Context only,low,Average interest score was the largest PCA reconstruction deviation (observed 0.05).,23673616.0,21104668.138152573,0.6970645268597669,12023762.514092451,14319207.37,166.40432145690548,30000.0,30000.0,0.0,0.09717705055669493,0.001889800545267471,0.0017923047934757814,0.03356661179493232,114,47.02459016393443,185,961.7903056237739,1.0352238460729941,120.61984631557763,97.88476230543347,81.15145665941044,0.5826473946751992,0.717975275687962,-0.13532788101276283,0.875,low,UNK,synthetic_derived
RPER_60f84efc12907586,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2019-02-01,2019-03-18,test,0.8836722548325393,88.36722548325393,9.273448894461595,False,False,Context only,low,Unusual order timing score was the largest PCA reconstruction deviation (observed 0.7439).,46125422.129999995,40322572.19642893,7.378735661674372,11222313.31307731,15912522.35,285.7207665646566,30000.0,30000.0,0.0,0.09511267255382813,0.029560750383284075,0.21113247187199677,0.451425706193388,79,47.916666666666664,168,966.8488429368759,1.024679566496131,107.59569525754316,104.99434368630605,97.58229029050794,0.6249663314661075,0.6404505670091855,-0.015484235543077984,1.75,medium,UNK,synthetic_derived
RPER_837f3a60d7712557,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2019-04-01,2019-05-18,test,0.8832767733851496,88.32767733851496,6.694184073366355,False,False,Context only,low,Unusual order timing score was the largest PCA reconstruction deviation (observed 0.6857).,10369467.64,9263529.048893599,-0.2681098461775338,16333519.027588606,14956944.12,63.67886470925115,11231.67,11231.67,0.0,0.0932696850408529,0.07792086619734528,0.02708481585794552,0.7170767963018652,60,49.121212121212125,142,837.7614324763342,1.0083132954266434,116.69692975731778,112.6752616607554,96.553749867348,0.6706860813140202,0.6946245818887963,-0.02393850057477609,7.375,medium,UNK,synthetic_derived
RPER_d7046171dcc33bcf,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2019-03-01,2019-04-18,test,0.8832703227683569,88.3270322768357,6.6521142137617195,False,False,Context only,low,"Estimated visit travel km was the largest PCA reconstruction deviation (observed 7,219).",15660989.0,14016041.928500308,-0.2187448757727824,10933181.889335683,9677966.5,138.1156184277238,30000.0,30000.0,0.0,0.0992347738314659,0.058987550406825136,0.006111593428870948,0.06611637301827715,79,42.166666666666664,189,1080.0742216337114,1.016962807714953,118.30651691769513,114.55979872136359,96.83304158219947,0.6819035638176404,0.7042054578434234,-0.022301894025782976,7.25,medium,UNK,synthetic_derived
RPER_95fef512da106b11,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2019-03-01,2019-04-18,test,0.8831570052674185,88.31570052674185,5.91307614835035,False,False,Context only,low,Visit converted customer count was the largest PCA reconstruction deviation (observed 42).,31459877.0,27840021.53009753,-0.30956732138821463,19717481.91444611,16410569.42,151.31450434729658,30000.0,30000.0,0.0,0.09793522485052829,0.3159954256964068,0.003874344165954352,0.02101855506210009,42,46.75,175,1022.3342707945852,1.0297626645168154,117.54124565363182,94.73461151446476,80.59690961045862,0.5638964971099093,0.6996502717478085,-0.13575377463789917,0.0,low,UNK,synthetic_derived
RPER_8d8a24c00837b03e,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2019-02-01,2019-03-18,test,0.8831099649226706,88.31099649226705,5.606286772561936,False,False,Context only,low,Unusual order timing score was the largest PCA reconstruction deviation (observed 0.6792).,27931505.78,24534261.081293605,5.388351164512525,13809778.393979445,19552394.84,128.42795613171413,30000.0,30000.0,0.0,0.09871859763115926,0.006703227646191883,0.0022396002775919147,0.6819734087765312,77,47.916666666666664,174,1026.695581517268,1.0091244896921203,112.7345369449857,96.26619845359579,85.39193140126487,0.5730130860333082,0.6710389103868197,-0.09802582435351148,2.625,medium,UNK,synthetic_derived
RPER_36e046fde32c9a43,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2019-02-01,2019-03-18,test,0.8831093103167397,88.31093103167397,5.602017540565758,False,False,Context only,low,Unusual order timing score was the largest PCA reconstruction deviation (observed 0.7075).,27836820.380000003,25252267.82220627,1.6853478483941526,16286270.651185662,19754734.8,129.20029224583425,30000.0,30000.0,0.0,0.09395425938453385,0.002924345872602038,0.02927268187428104,0.5120679200753775,78,48.03658536585366,173,998.7611568641337,1.0265567613809823,117.64209780429746,98.06009555774982,83.35459617600229,0.5836910449866061,0.7002505821684373,-0.11655953718183121,2.75,low,UNK,synthetic_derived
