observation_id,metric_name,actual_value,peer_median_value,peer_z_score,peer_percentile,peer_group_basis,rep_id,period,rep_name,manager_name,team_name,territory_name
RPER_1be9525a312b9b50,net_sales,22151996.94784027,19554933.54713029,0.40767805076093294,0.75,commercial_peer_group,REP_6003efb01f5e,2018-08-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_1a7dd926b4d535ea,net_sales,22197041.158030584,22508252.081528015,-0.13826525594709965,0.5,commercial_peer_group,REP_6003efb01f5e,2018-09-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_b5d74d68c7ba1311,net_sales,25032150.6633035,24319428.75669335,0.2272373020059943,0.75,commercial_peer_group,REP_6003efb01f5e,2018-10-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3df1931a7fa7a373,net_sales,20026787.82660161,20069094.895570703,-0.007602170307093808,0.5,commercial_peer_group,REP_6003efb01f5e,2018-11-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_30d10d636bd623f0,net_sales,9367264.04391123,9367264.04391123,0.0,0.6666666666666666,commercial_peer_group,REP_6003efb01f5e,2018-12-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_8a5c9e1ff8ccb1a8,net_sales,8038738.937392913,7200281.344037493,0.6513492167562552,0.75,commercial_peer_group,REP_6003efb01f5e,2019-01-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3b7ee9bc174a5780,net_sales,22192074.97507844,20066245.486087933,0.4868547838347408,0.75,commercial_peer_group,REP_6003efb01f5e,2019-02-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3bdecb19388b7eaa,net_sales,18752416.734988943,16384229.331744626,0.5241048914554638,0.75,commercial_peer_group,REP_6003efb01f5e,2019-03-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3d67ead7107e2861,net_sales,17086397.97467676,11307140.589061745,2.7284542332911625,1.0,commercial_peer_group,REP_6003efb01f5e,2019-04-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_37f9ae5e926e88b3,net_sales,12862616.97875245,12710498.446613837,0.11967943883360256,1.0,commercial_peer_group,REP_6daf09991b71,2017-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_896cb17281bd003c,net_sales,16300105.917463142,12046096.844481543,3.5314418669400043,1.0,commercial_peer_group,REP_6daf09991b71,2017-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ec6aaa900fbf77bb,net_sales,10564381.636549948,12444722.537202701,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2017-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_80494322eb1ea82e,net_sales,11915650.23015921,9871610.28209085,2.0706246394032313,1.0,commercial_peer_group,REP_6daf09991b71,2017-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3f3d2fd87110dda7,net_sales,14712484.420222344,14248213.684741613,0.32584487133142737,1.0,commercial_peer_group,REP_6daf09991b71,2017-05-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_22be7c2fdf74636f,net_sales,21157586.892551363,15705183.291600196,1.6070493646184905,1.0,commercial_peer_group,REP_6daf09991b71,2017-06-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_cd96586ec5f0d23b,net_sales,13596164.896667767,14802375.313711759,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2017-07-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_8556c369d99f4917,net_sales,11678258.19456774,11916786.375995565,-0.20016149816052892,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2017-08-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e54caf7b538d3e5d,net_sales,13700765.33702952,13700765.33702952,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2017-09-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_37721dcf710dbd5a,net_sales,11348952.729599494,11348952.729599494,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2017-10-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_9ad4aa624d87f6ed,net_sales,13787991.696918907,13251877.906430459,0.40455684414983883,1.0,team_period,REP_6daf09991b71,2017-11-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e2742b660831a9e2,net_sales,17370343.6715278,12809423.78952538,3.5605972266543393,1.0,team_period,REP_6daf09991b71,2017-12-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_d3a4bde8413da68d,net_sales,15035106.203855855,14378624.35375026,0.45656791216912895,1.0,team_period,REP_6daf09991b71,2018-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_354d47e4d0842666,net_sales,16007591.118224235,17149146.256569717,-0.6656629556169072,0.3333333333333333,team_period,REP_6daf09991b71,2018-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ed19a1d09912bed4,net_sales,23585580.70937654,23585580.70937654,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2018-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_a041724f9eec8b57,net_sales,26256020.411452543,24441649.479326922,0.6744907594765952,1.0,team_period,REP_6daf09991b71,2018-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_21606fda070f2bf4,net_sales,13364706.629396377,19406488.01840997,-0.8380265582067529,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2018-05-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_017bd59b6981088c,net_sales,43883239.10736629,23037709.68537532,1.774307219785734,1.0,commercial_peer_group,REP_6daf09991b71,2018-06-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_32683cbff4226162,net_sales,19539233.940496348,19539233.940496348,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2018-07-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_d59a15e7b75e4a3a,net_sales,15721117.41052095,15721117.41052095,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2018-08-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Poland
RPER_6769500bd74943a9,net_sales,29612148.765424386,13122603.313945178,3.1896681566296716,1.0,commercial_peer_group,REP_6daf09991b71,2018-09-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_34f5fade9ecc9d81,net_sales,26620499.266943578,25212716.337430798,0.5583622608020167,1.0,commercial_peer_group,REP_6daf09991b71,2018-10-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_48afb0a0a8fb77a5,net_sales,14837066.392322544,19374527.76076542,-0.9165361517748003,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2018-11-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_710d0ff66c0f09e5,net_sales,14017384.667367507,14017384.667367507,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2018-12-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_adb7425d1ba527fb,net_sales,4812488.879541885,5485196.270856696,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2019-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_60f84efc12907586,net_sales,40322572.19642893,24479510.079412684,0.8872816288126502,1.0,commercial_peer_group,REP_6daf09991b71,2019-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_95fef512da106b11,net_sales,27840021.53009753,21104668.138152573,3.191404549863035,1.0,commercial_peer_group,REP_6daf09991b71,2019-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_29fc6f9d42016384,net_sales,12547001.712548727,17254391.76354572,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2019-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3d9a8f77d161982f,net_sales,6851876.34546907,12710498.446613837,-4.609278011992947,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2017-01-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_529455324f4af9c9,net_sales,11532175.504426152,12046096.844481543,-0.4266289294285597,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2017-02-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3d4af09f9017d599,net_sales,12444722.537202701,12444722.537202701,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2017-03-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_227925fd80c063e0,net_sales,9656394.43296587,9871610.28209085,-0.21801493674788527,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2017-04-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_eac363f76ccbb598,net_sales,14248213.684741613,14248213.684741613,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2017-05-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_0de6c2fb39c0fa97,net_sales,13416768.30775088,15705183.291600196,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2017-06-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_75372989c9a783cf,net_sales,14802375.313711759,14802375.313711759,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2017-07-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_de6480c0290ced39,net_sales,11916786.375995565,11916786.375995565,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2017-08-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_696e51fa00d65def,net_sales,12126461.453429237,13700765.33702952,-0.6744907594765952,0.3333333333333333,team_period,REP_82f7cb811b80,2017-09-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_26cc27f8804d3943,net_sales,13804713.276220014,11348952.729599494,2.1638653408217903,1.0,team_period,REP_82f7cb811b80,2017-10-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_459b9dc3973c303d,net_sales,13251877.906430459,13251877.906430459,0.0,0.6666666666666666,team_period,REP_82f7cb811b80,2017-11-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_0ab9d6c74312e8f1,net_sales,12809423.78952538,12809423.78952538,0.0,0.6666666666666666,team_period,REP_82f7cb811b80,2017-12-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_c8d6c0f332403889,net_sales,14378624.35375026,14378624.35375026,0.0,0.6666666666666666,team_period,REP_82f7cb811b80,2018-01-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_04536ca910beffa0,net_sales,17149146.256569717,17149146.256569717,0.0,0.6666666666666666,team_period,REP_82f7cb811b80,2018-02-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_4c915c316d41d4c2,net_sales,25084743.81535724,23585580.70937654,0.6356269639715522,1.0,team_period,REP_82f7cb811b80,2018-03-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_9660b6032c98ab3d,net_sales,14577131.167047337,24441649.479326922,-3.6671257957849455,0.3333333333333333,team_period,REP_82f7cb811b80,2018-04-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_6c3260f33a382a89,net_sales,24269252.423379995,19406488.01840997,0.6744907594765952,1.0,commercial_peer_group,REP_82f7cb811b80,2018-05-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_27acf2b76a797889,net_sales,15113424.18693255,23037709.68537532,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2018-06-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e344cfcc67b97ad9,net_sales,17000627.461975478,19539233.940496348,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2018-07-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_b36d0c27d4cef29a,net_sales,12157803.552407078,15721117.41052095,-0.6744907594765952,0.3333333333333333,team_period,REP_82f7cb811b80,2018-08-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3fb60ff3ce69ee5f,net_sales,9635705.778264213,13122603.313945178,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2018-09-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_630acd44d333b8b0,net_sales,22890232.003814697,25212716.337430798,-0.9211559367636005,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2018-10-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ba122de3a6f86d86,net_sales,19374527.76076542,19374527.76076542,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2018-11-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_163599b12e05a00c,net_sales,17261264.837109443,14017384.667367507,2.3141835989517316,1.0,team_period,REP_82f7cb811b80,2018-12-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_4c8ca2c81587e694,net_sales,6374038.213049353,5485196.270856696,0.89119828975332,1.0,commercial_peer_group,REP_82f7cb811b80,2019-01-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_16a69c26f3685274,net_sales,12435984.492118554,24479510.079412684,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_82f7cb811b80,2019-02-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_f91330edda38d500,net_sales,21104668.138152573,21104668.138152573,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2019-03-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_b748175e64b57d4a,net_sales,17254391.76354572,17254391.76354572,0.0,0.6666666666666666,commercial_peer_group,REP_82f7cb811b80,2019-04-01,Stella Given,Alisha Cordwell,Charlie,Charlie / Germany
RPER_0d74e5c2d3b72cb3,net_sales,15105394.171310656,11420434.470834551,1.4513783089531953,1.0,commercial_peer_group,REP_a132178ac1b8,2017-01-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_6354996ed3833d56,net_sales,20103998.93818216,15574691.131986937,2.9081204678871844,1.0,commercial_peer_group,REP_a132178ac1b8,2017-02-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_3b742bd79ea9b90f,net_sales,14421046.660836022,14882975.614541927,-0.31037405803081564,0.3333333333333333,commercial_peer_group,REP_a132178ac1b8,2017-03-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_bb17a8ebd8163a8f,net_sales,11884508.029256316,13155088.074836848,-0.6744907594765952,0.3333333333333333,commercial_peer_group,REP_a132178ac1b8,2017-04-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_bb6b9ffb6d58c7b3,net_sales,12935938.662300985,12935938.662300985,0.0,0.6666666666666666,commercial_peer_group,REP_a132178ac1b8,2017-05-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_ad3340553bdb0a36,net_sales,18654456.57477695,15496398.719929714,0.6744907594765952,1.0,commercial_peer_group,REP_a132178ac1b8,2017-06-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_aea0255408594b4b,net_sales,13565780.213724175,13565780.213724175,0.0,0.6666666666666666,commercial_peer_group,REP_a132178ac1b8,2017-07-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_5f4c8482f4cbc39d,net_sales,19058807.81523176,18659265.521252587,0.2141254132024113,1.0,commercial_peer_group,REP_a132178ac1b8,2017-08-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_dccd623af214dea8,net_sales,19609113.374862377,17545396.23785633,0.6744907594765952,1.0,commercial_peer_group,REP_a132178ac1b8,2017-09-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_fa23ca5d98d868a4,net_sales,12631906.395971717,12631906.395971717,0.0,0.6666666666666666,commercial_peer_group,REP_a132178ac1b8,2017-10-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_64b03e68c79e1167,net_sales,15727407.018462764,14579362.503885472,0.6744907594765952,1.0,commercial_peer_group,REP_a132178ac1b8,2017-11-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_095d83e86754ed66,net_sales,19784135.34095497,19784135.34095497,0.0,0.6666666666666666,commercial_peer_group,REP_a132178ac1b8,2017-12-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_a9625af479eb87b6,net_sales,10340654.327684853,19647533.189961325,-4.235822944658537,0.3333333333333333,team_period,REP_a132178ac1b8,2018-01-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_d7a7c6afc3c376d8,net_sales,17613060.82826025,17613060.82826025,0.0,0.6666666666666666,team_period,REP_a132178ac1b8,2018-02-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_477a5a4ac07d7c11,net_sales,17113317.62926725,31641274.946138255,-4.591457626660556,0.3333333333333333,team_period,REP_a132178ac1b8,2018-03-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_2dab4ef1dbdefaa6,net_sales,12223142.363340741,13310472.718653642,-0.6744907594765952,0.3333333333333333,team_period,REP_a132178ac1b8,2018-04-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_ab93cdb634454bed,net_sales,12824405.403555404,12824405.403555404,0.0,0.6666666666666666,team_period,REP_a132178ac1b8,2018-05-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_10660a679152723a,net_sales,25940008.048314754,24640477.826167546,0.5273965185720305,1.0,team_period,REP_a132178ac1b8,2018-06-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_bb5095e15412c25d,net_sales,21171177.37965934,17353814.98821547,1.404869011127647,1.0,team_period,REP_a132178ac1b8,2018-07-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_d7edf4651f52b591,net_sales,10494868.22417289,17103762.235629622,-3.8640001658169947,0.3333333333333333,team_period,REP_a132178ac1b8,2018-08-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_23a1a065c13b13af,net_sales,19598653.165503737,19598653.165503737,0.0,0.6666666666666666,team_period,REP_a132178ac1b8,2018-09-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_e6d04eb56e1750e2,net_sales,27357085.163370542,23501782.028849103,1.6404301298467265,1.0,team_period,REP_a132178ac1b8,2018-10-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_c19d72d0d7be063f,net_sales,26886412.41107295,23935034.42030825,0.8145375417178388,1.0,team_period,REP_a132178ac1b8,2018-11-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_7e9ef1f8d970db6b,net_sales,13746202.86632827,13746202.86632827,0.0,0.6666666666666666,team_period,REP_a132178ac1b8,2018-12-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_2830872bf4889d63,net_sales,6232979.654443469,6232979.654443469,0.0,0.6666666666666666,team_period,REP_a132178ac1b8,2019-01-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_51a48596d3290b29,net_sales,15173534.49445502,15173534.49445502,0.0,0.6666666666666666,team_period,REP_a132178ac1b8,2019-02-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_8224185c3f6f90ec,net_sales,20175488.197190557,20175488.197190557,0.0,0.6666666666666666,commercial_peer_group,REP_a132178ac1b8,2019-03-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_2ddbd68d4476b0b2,net_sales,8808837.347196689,9291141.075220926,-0.5191006401899548,0.3333333333333333,commercial_peer_group,REP_a132178ac1b8,2019-04-01,Alan Ray,James Goodwill,Alfa,Alfa / Germany
RPER_9937f96b8dc6afff,net_sales,4788106.44810735,7617696.496084867,-0.6744907594765951,0.3333333333333333,team_period,REP_bba68d031906,2017-01-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_8f537cbe419feb87,net_sales,14123129.815838842,14123129.815838842,0.0,0.6666666666666666,team_period,REP_bba68d031906,2017-02-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_15f1a8d5c5af6249,net_sales,20249230.280103363,13493372.988961333,2.374965745967519,1.0,team_period,REP_bba68d031906,2017-03-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_d3b5b8966efc9e7d,net_sales,13657919.87165363,13657919.87165363,0.0,0.6666666666666666,team_period,REP_bba68d031906,2017-04-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_a68317ca3980d67c,net_sales,14634400.211970638,20080170.8118605,-1.2956489321066047,0.3333333333333333,team_period,REP_bba68d031906,2017-05-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_1630174adc4e7dda,net_sales,18150403.00880258,22186147.360815186,-1.8190379277568807,0.3333333333333333,team_period,REP_bba68d031906,2017-06-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_d4bfb1544d3bf939,net_sales,13961847.677808061,16572100.949778052,-0.6744907594765952,0.3333333333333333,team_period,REP_bba68d031906,2017-07-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_272a1ddba1761177,net_sales,15183196.690796483,16862984.155072518,-0.9961389092397036,0.3333333333333333,team_period,REP_bba68d031906,2017-08-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_9794171d9d04bedd,net_sales,15954720.479643386,17065337.224008985,-0.650802694249187,0.3333333333333333,team_period,REP_bba68d031906,2017-09-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
RPER_6a3a6332d701293f,net_sales,12407647.496378465,14486685.823591802,-0.6744907594765952,0.3333333333333333,team_period,REP_bba68d031906,2017-10-01,Steve Pepple,Tracy Banks,Bravo,Bravo / Germany
