observation_id,representative,manager,team,country,product_class,month,source_partition,sales,quantity,transaction_count,transaction_value,unique_customers,new_customers,product_breadth,city_coverage,geographic_spread,distributor_count,distributor_concentration,distributor_mix_change,channel_mix,subchannel_mix,simulated_target,simulated_expected_incentive,simulated_actual_payout,simulated_adjustment,simulated_payout_delta,simulated_attainment,repeat_customers,lost_customers,distributor_mix_summary,channel_summary,pca_raw_score,pca_score_percentile,pca_review_flag,pca_threshold_exceedance,pca_raw_threshold,ewma_score,robust_peer_percentile,kmeans_percentile,autoencoder_percentile,isolation_forest_percentile,temporal_review_flag,robust_peer_flag,peer_flag,kmeans_distance,kmeans_cluster,dbscan_cluster,dbscan_noise,top_driver_1_feature,top_driver_1,top_driver_1_contribution,top_driver_2_feature,top_driver_2,top_driver_2_contribution,top_driver_3_feature,top_driver_3,top_driver_3_contribution,strongest_peer_deviation_metric,strongest_peer_deviation_value,peer_comparison_cohort,strongest_history_deviation_metric,strongest_history_deviation_value,temporal_metric_feature,temporal_observed,temporal_expected,temporal_direction,temporal_history_length,temporal_available,temporal_metric,ewma_sales_observed,ewma_sales_expected,ewma_sales_raw_score,ewma_sales_history_length,ewma_sales_available,business_rule_flag,business_rule_summary,number_of_supporting_signals,review_priority,model_agreement_summary,pca_rank,review_rank
obs_26700eeab9c910eb,Thompson Crawford,James Goodwill,Alfa,Germany,Mood Stabilizers,2019-04-01,test,3446382.0,6796.0,51,67576.11764705883,46,0,28,46,2.5162469394637696,4,0.5267099010883789,0.655262681328757,0.2569180489850555,0.3877864733801608,3557510.8200000003,976.57164820654,976.57164820654,0.0,0.0,96.876219760872,46,71,4 distributors; concentration index 0.527; mix change 0.655,Channel diversity index 0.257; subchannel diversity index 0.388,0.2800103483585142,0.9974727460108496,False,True,0.0837369402687258,0.2212921438325951,0.3465727336671235,0.9908919078624652,0.9970157426551584,0.9584301991663304,False,False,False,12.922834183056198,3,-1,True,new_customers,New customers,14.144458012854674,distinct_customers_rolling_std,Customer coverage: rolling std,1.8454789146324857,distinct_customers_lag_2,Customer coverage: lag 2,1.0690484473947448,Sales,0.9610259935285408,product_class|peer_country|date,Customer coverage: personal history deviation,-1.0941738987064766,total_quantity,6796.0,11725.187708333198,down,27,True,Quantity,3446382.0,4241926.912564731,0.3733443629507594,27,True,False,,0,Medium,PCA only,24,24
obs_62f13cc5df51a157,Abigail Thompson,Tracy Banks,Bravo,Germany,Analgesics,2019-04-01,test,15905135.0,22654.0,50,318102.7,50,1,29,50,2.847939396566993,4,0.8812346613461168,0.5540830445922069,0.0760291405167445,0.1058391421754439,2023523.58,5180.059218781133,5180.059218781133,0.0,0.0,786.0118437562264,49,61,4 distributors; concentration index 0.881; mix change 0.554,Channel diversity index 0.076; subchannel diversity index 0.106,0.2798105391651801,0.9974683133466408,False,True,0.0837369402687258,0.9743851174519672,0.9906177326772488,0.994729455348652,0.9975089563139876,0.999028009037838,True,True,True,17.666653267579456,2,-1,True,new_customers,New customers,7.917737922488,simulated_actual_payout_year_over_year_growth,DEMO payout: year-over-year change,2.79889432162401,distinct_customers_rolling_std,Customer coverage: rolling std,1.903824455897809,Sales,12.349658621905563,product_class|peer_country|date,Sales: personal history deviation,20.339547036223383,total_sales,15905135.0,3078519.911920132,up,27,True,Sales,15905135.0,3078519.911920132,19.071899846729096,27,True,True,High DEMO attainment without customer growth; Sales growth is concentrated in few customers,3,High,PCA + Peer + Temporal + Business Rule,25,25
obs_3e27772abe511521,Thompson Crawford,James Goodwill,Alfa,Germany,Antiseptics,2019-03-01,test,652158.0,2706.0,74,8812.945945945947,66,0,35,66,2.736679088947589,3,0.4413033012158607,0.8455027902660927,0.4861179403126742,0.7185259724077702,4023658.95,371.5606258080099,371.5606258080099,0.0,0.0,16.208083441067984,66,58,3 distributors; concentration index 0.441; mix change 0.846,Channel diversity index 0.486; subchannel diversity index 0.719,0.2733533267672676,0.9973250634100064,False,True,0.0837369402687258,0.2618227451121334,0.5444722011293627,0.9929407964050088,0.9969434317062283,0.9950431024303704,False,False,False,14.360803859873725,3,-1,True,new_customers,New customers,11.933774918402523,distributor_count,Distributor count,2.846595979393798,distinct_customers_rolling_std,Customer coverage: rolling std,2.639429517445301,Sales,-1.2888473450605948,product_class|peer_country|date,Customer coverage: personal history deviation,-2.46538001739721,distinct_customers,66.0,92.00096255018558,down,26,True,Customer coverage,652158.0,5594468.661586723,1.1511047223184725,26,True,False,,0,Medium,PCA only,26,26
obs_b4c23df3fe6a3030,Erica Jones,James Goodwill,Alfa,Germany,Analgesics,2019-03-01,test,5401827.0,9691.0,67,80624.28358208956,63,1,34,63,2.491938889294498,4,0.6711528872265676,0.7985420183659364,0.3017915791756336,0.3836480385961495,4818072.2,1151.4492663684034,1151.4492663684034,0.0,0.0,112.11594130947228,62,62,4 distributors; concentration index 0.671; mix change 0.799,Channel diversity index 0.302; subchannel diversity index 0.384,0.2733214101296189,0.9973243553558122,False,True,0.0837369402687258,0.1748762948560481,0.870665717007282,0.992669463115926,0.9970138071323268,0.9894680587829204,False,False,False,13.72976253513581,2,-1,True,new_customers,New customers,10.715931739941915,distinct_customers_rolling_std,Customer coverage: rolling std,1.421919892173654,total_quantity_lag_3,Quantity: lag 3,1.4017005342836153,Sales,3.0233726501780858,product_class|peer_country|date,Customer coverage: personal history deviation,-0.7511374366898447,simulated_actual_payout,1151.4492663684034,2037.8526750974293,down,26,True,DEMO payout,5401827.0,4024193.222349605,0.303426277250987,26,True,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,High,PCA + Business Rule,27,27
obs_cb398e9509b390d5,Mary Gerrard,Britanny Bold,Delta,Germany,Analgesics,2019-02-01,test,3111602.0,6334.0,59,52739.01694915255,58,1,32,58,2.248785095401736,5,0.3066719018408025,0.6498282134302865,0.4011903159588522,0.6360751024644402,3650137.69,889.3461557336484,889.3461557336484,0.0,0.0,85.2461540978198,57,39,5 distributors; concentration index 0.307; mix change 0.650,Channel diversity index 0.401; subchannel diversity index 0.636,0.2724327252364138,0.997304640338434,False,True,0.0837369402687258,0.4227576873525288,0.9389657883951952,0.969310819506359,0.9970620244202316,0.9719777404272584,False,False,False,11.382811293009288,3,-1,True,new_customers,New customers,7.837733200822152,simulated_actual_payout_peer_median,DEMO payout: peer median,2.2818056046014825,distinct_customers_rolling_std,Customer coverage: rolling std,1.5738774117848433,DEMO payout,-5.107792290943886,product_class|peer_country|team|date,Customer coverage: personal history deviation,-3.017458660816347,distinct_customers,58.0,85.86562946065467,down,25,True,Customer coverage,3111602.0,3264856.7064631903,0.1295323444087836,25,True,True,Sales growth is concentrated in few customers,1,High,PCA + Business Rule,28,28
obs_98eb32fd0eeef011,Mary Gerrard,Britanny Bold,Delta,Germany,Antiseptics,2019-03-01,test,2531838.0,6328.0,73,34682.71232876712,66,0,40,66,2.560015905574816,4,0.3492098152493042,0.713126298210147,0.4837770391522576,0.6427085626874807,4214068.87,700.6045246479325,700.6045246479325,0.0,0.0,60.080603286391,66,51,4 distributors; concentration index 0.349; mix change 0.713,Channel diversity index 0.484; subchannel diversity index 0.643,0.2670195130714641,0.9971845510101244,False,True,0.0837369402687258,0.2136726124219117,0.1178101952014345,0.9324237821404454,0.994578702286917,0.918739479733835,False,False,False,10.063697353661432,3,-1,True,new_customers,New customers,14.902387881744769,distinct_customers_lag_2,Customer coverage: lag 2,2.0189851266500365,distinct_customers_rolling_std,Customer coverage: rolling std,1.5314138780174136,DEMO payout,-0.6627298220206564,product_class|peer_country|team|date,Quantity: personal history deviation,-1.1912016309911548,total_sales,2531838.0,4585697.46578767,down,26,True,Sales,2531838.0,4585697.46578767,0.9421603443370232,26,True,False,,0,Medium,PCA only,29,29
obs_ede105cce39324b6,Thompson Crawford,James Goodwill,Alfa,Germany,Analgesics,2019-03-01,test,2440760.0,5481.0,72,33899.444444444445,66,6,38,66,2.922592149868304,3,0.3828383019343562,0.1042508543716545,0.4249565604954187,0.6695126693021993,1424704.24,1891.462006177507,1891.462006177507,0.0,0.0,171.31696049420054,60,35,3 distributors; concentration index 0.383; mix change 0.104,Channel diversity index 0.425; subchannel diversity index 0.670,0.2643600407857331,0.9971255519850132,False,True,0.0837369402687258,0.7303081799387738,0.256035233302889,0.9850825193365594,0.9971317126664438,0.9719620045171324,False,False,False,12.30992642105024,3,-1,True,distributor_count,Distributor count,2.8486594796358102,distributor_mix_change,Distributor mix change,2.742254177317476,distinct_customers_rolling_std,Customer coverage: rolling std,2.70435716072543,Quantity,-0.8110656726825618,product_class|peer_country|date,DEMO payout: personal history deviation,4.394806332740473,simulated_actual_payout,1891.462006177507,795.7903005077759,up,26,True,DEMO payout,2440760.0,2133427.2425171304,0.1550341827016012,26,True,True,Sudden customer expansion; Sales growth is concentrated in few customers,1,High,PCA + Business Rule,30,30
obs_414b31aff8f47057,Abigail Thompson,Tracy Banks,Bravo,Germany,Antimalarial,2019-03-01,test,2308727.0,7538.0,56,41227.267857142855,54,1,29,54,2.736153498622832,3,0.4910329961736126,0.5171294469134788,0.3296355388859355,0.6048541888831194,1413639.98,1791.4736360243576,1791.4736360243576,0.0,0.0,163.3178908819486,53,42,3 distributors; concentration index 0.491; mix change 0.517,Channel diversity index 0.330; subchannel diversity index 0.605,0.2606062804085093,0.9970422767412944,False,True,0.0837369402687258,0.308435489946268,0.1487544483985765,0.9771068050435574,0.9974413350048816,0.9413094922906168,False,False,False,11.770157789695604,0,-1,True,new_customers,New customers,9.05316109759805,distributor_count,Distributor count,3.0686046544455263,total_quantity_lag_3,Quantity: lag 3,1.91259167628742,Quantity,0.6744907594765952,product_class|peer_country|date,DEMO payout: personal history deviation,1.325424440106944,total_sales,2308727.0,1623216.7044346386,up,26,True,Sales,2308727.0,1623216.7044346386,1.51231652054925,26,True,False,,0,Medium,PCA only,31,31
obs_aab8018119f29bef,Anne Wu,Britanny Bold,Delta,Germany,Antimalarial,2019-04-01,test,1256630.0,3648.0,34,36959.705882352944,33,0,21,33,2.4960745780056595,4,0.8576529728961801,0.5575739025902121,0.4653295729439671,0.6402715471359053,836710.2000000001,1627.3375775746483,1627.3375775746483,0.0,0.0,150.1870062059719,33,47,4 distributors; concentration index 0.858; mix change 0.558,Channel diversity index 0.465; subchannel diversity index 0.640,0.2594645944323327,0.9970169490249884,False,True,0.0837369402687258,0.2453713497567486,0.3444035227009972,0.9925121235908916,0.9975119835632914,0.982652966277798,False,False,False,13.394908897847374,0,-1,True,new_customers,New customers,13.30312284409415,simulated_actual_payout_peer_median,DEMO payout: peer median,1.305960024655409,distributor_concentration,Distributor concentration,1.2799884048319476,Quantity,-0.953762349352302,product_class|peer_country|team|date,Customer coverage: personal history deviation,-1.1803588290840417,distinct_customers,33.0,59.6621552986578,down,27,True,Customer coverage,1256630.0,1283859.5600438423,0.0688633131330668,27,True,False,,0,Medium,PCA only,32,32
obs_82d2ebba38eb998a,Alan Ray,James Goodwill,Alfa,Germany,Mood Stabilizers,2019-04-01,test,742028.0,2653.0,52,14269.76923076923,46,0,31,46,2.5863689643562204,3,0.6336637770902964,0.482826491540845,0.4585963067812664,0.6930198424636889,2516807.06,471.12183680857913,471.12183680857913,0.0,0.0,29.482911574477225,46,67,3 distributors; concentration index 0.634; mix change 0.483,Channel diversity index 0.459; subchannel diversity index 0.693,0.2588469225909588,0.9970032462928052,False,True,0.0837369402687258,0.6681857247305589,0.473496537592726,0.9827002924287777,0.997240617562396,0.9594430432259664,False,False,False,12.12222784724452,3,-1,True,new_customers,New customers,13.396396457383812,distributor_concentration,Distributor concentration,1.881722411304391,distributor_count,Distributor count,1.113677822417291,Quantity,-1.1725141069851084,product_class|peer_country|date,Sales: personal history deviation,-4.524569728162923,total_sales,742028.0,2980436.2324023694,down,27,True,Sales,742028.0,2980436.2324023694,3.502154173935025,27,True,False,,0,Medium,PCA only,33,33
obs_240dbaec0a530417,Steve Pepple,Tracy Banks,Bravo,Germany,Antibiotics,2019-04-01,test,811520.0,2003.0,40,20288.0,39,3,22,39,2.3621812954235155,4,0.4896002017511079,0.2865509757328865,0.4747545518497311,0.6886658547411896,3181839.95,441.2855484764405,441.2855484764405,0.0,0.0,25.504739796858733,36,48,4 distributors; concentration index 0.490; mix change 0.287,Channel diversity index 0.475; subchannel diversity index 0.689,0.2583495535005825,0.9969922124152912,False,True,0.0837369402687258,0.3213825782081655,0.1487544483985765,0.994304920729722,0.9974963424636364,0.9810736873548496,False,False,False,15.898021840036357,0,-1,True,new_customers,New customers,4.006914639797046,distributor_mix_change,Distributor mix change,3.1298457756862104,distinct_customers_rolling_std,Customer coverage: rolling std,2.1666064480530496,Quantity,-0.6744907594765952,product_class|peer_country|date,Sales: personal history deviation,-1.5217227693438664,total_sales,811520.0,3671176.8057735222,down,27,True,Sales,811520.0,3671176.8057735222,1.5638139948383416,27,True,False,,0,Medium,PCA only,34,34
obs_053492ba661cdc3d,Steve Pepple,Tracy Banks,Bravo,Germany,Antibiotics,2019-01-01,test,170699.0,411.0,27,6322.185185185185,27,1,20,27,2.387103934714239,3,0.6206062436945797,0.2040963246979376,0.4846375615562062,0.6895360795264086,4113305.0,281.1244242768285,281.1244242768285,0.0,0.0,4.149923236910465,26,68,3 distributors; concentration index 0.621; mix change 0.204,Channel diversity index 0.485; subchannel diversity index 0.690,0.2566353943104942,0.9969541846751102,False,True,0.0837369402687258,0.9160032532794145,0.7770340931373501,0.9943543137443106,0.9969940540734246,0.9974440083937663,True,False,False,16.007942054483244,0,-1,True,new_customers,New customers,3.183349121330618,customer_loss_rate,Customer loss rate,2.9992327705644,total_quantity,Quantity,2.398725849175581,DEMO payout,-2.225258740175399,product_class|peer_country|date,DEMO payout: personal history deviation,-7.694943771695641,simulated_actual_payout,281.1244242768285,1496.0603484817811,down,24,True,DEMO payout,170699.0,3879208.1713513774,3.786828020532729,24,True,False,,1,High,PCA + Temporal,35,35
obs_5cc9f52a7b53c7f7,Mary Gerrard,Britanny Bold,Delta,Germany,Antimalarial,2019-03-01,test,1083652.0,5491.0,63,17200.825396825396,59,3,31,59,2.4699891516207964,4,0.3360043990583908,0.6518797512017179,0.4866083685662594,0.7361295007064259,884886.39,1280.7784313419038,1280.7784313419038,0.0,0.0,122.46227450735228,56,39,4 distributors; concentration index 0.336; mix change 0.652,Channel diversity index 0.487; subchannel diversity index 0.736,0.2527059210239586,0.9968670113308532,False,True,0.0837369402687258,0.5379325931231341,0.5231506093837375,0.9929758083607936,0.9970735666233824,0.989648254337216,False,False,False,14.44223135826462,3,-1,True,new_customers,New customers,5.62005901123782,distributor_count,Distributor count,1.966300893348626,simulated_actual_payout_rolling_mean_3,DEMO payout: rolling mean 3,1.2800702195923437,Quantity,1.24747509709117,product_class|peer_country|team|date,Sales: personal history deviation,-0.6531848868744511,simulated_actual_payout,1280.7784313419038,3448.5412408737275,down,26,True,DEMO payout,1083652.0,5636081.927663799,1.5793770334865544,26,True,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,High,PCA + Business Rule,36,36
obs_c5a8d498671eed1d,Sheila Stones,Britanny Bold,Delta,Germany,Mood Stabilizers,2019-03-01,test,5896065.0,13048.0,75,78614.2,73,2,36,73,2.661001734235362,4,0.3542842630306681,0.6409685389165316,0.4657336189330621,0.6084687133437108,1463263.32,3264.69719066012,3264.69719066012,0.0,0.0,402.939438132024,71,48,4 distributors; concentration index 0.354; mix change 0.641,Channel diversity index 0.466; subchannel diversity index 0.608,0.2525889255524081,0.996864415846478,False,True,0.0837369402687258,0.5333782131579096,0.2510619235965043,0.9692752734233632,0.9950791050860064,0.9712179680047404,False,False,False,11.378229158035888,2,-1,True,new_customers,New customers,7.24372545096414,distinct_customers_rolling_std,Customer coverage: rolling std,2.484300772525613,distinct_customers_lag_2,Customer coverage: lag 2,2.1925916665742813,DEMO payout,0.8024504630937459,product_class|peer_country|team|date,DEMO payout: personal history deviation,3.6287832482251634,simulated_actual_payout,3264.69719066012,1629.2972971338618,up,26,True,DEMO payout,5896065.0,3799120.273097533,0.7190176138308542,26,True,False,,0,Medium,PCA only,37,37
obs_ec1f3b73133cdbbe,Jimmy Grey,Alisha Cordwell,Charlie,Germany,Antimalarial,2019-03-01,test,810887.0,2389.0,59,13743.847457627118,58,6,30,58,2.1022902286205856,3,0.6345681861485046,0.941729448253554,0.4996120477638471,0.7006702516333906,1157623.18,775.3568350281306,775.3568350281306,0.0,0.0,70.04757800375076,52,50,3 distributors; concentration index 0.635; mix change 0.942,Channel diversity index 0.500; subchannel diversity index 0.701,0.2525326105253281,0.9968631665265604,False,True,0.0837369402687258,0.697419242920112,0.4042080711804911,0.992838799567464,0.9971059629838775,0.99420633731337,False,False,False,14.123589253066946,3,-1,True,distributor_count,Distributor count,2.633370100359074,distinct_customers_lag_2,Customer coverage: lag 2,2.130340355781253,new_customers,New customers,2.0367796839977177,DEMO payout,-1.0567288989760546,product_class|peer_country|date,Quantity: personal history deviation,-1.1294601703850975,total_sales,810887.0,7959798.408160544,down,26,True,Sales,810887.0,7959798.408160544,3.7520914914103902,26,True,False,,0,Medium,PCA only,38,38
