observation_id,representative,product_class,date,total_sales,total_quantity,distinct_customers,simulated_actual_payout
obs_6b6ae26a93859b80,Alan Ray,Antimalarial,2018-03-01,2774427.0,7359.0,107,2589.923357168482
obs_bf158488277b06be,Alan Ray,Antimalarial,2018-04-01,1841167.0,7752.0,62,945.2122173707028
obs_36f2f572c30b9ebd,Alan Ray,Antimalarial,2018-05-01,3328122.0,10110.0,83,1844.4606285942723
obs_758ab165357f3fbe,Alan Ray,Antimalarial,2018-06-01,5891158.0,14827.0,81,2280.766149872822
obs_79eb15ce7bc39cf5,Alan Ray,Antimalarial,2018-07-01,4852352.0,9727.0,90,1519.399288556467
obs_f9f357a15a1d30b3,Alan Ray,Antimalarial,2018-08-01,1507835.0,9419.0,68,476.2692621631976
obs_c3cf3cd3740cdfd3,Alan Ray,Antimalarial,2018-09-01,2268790.0,5124.0,77,590.459957026625
obs_27ff3c8d075ba86a,Alan Ray,Antimalarial,2018-10-01,2693599.0,12493.0,101,1190.8256494619236
obs_e008358a19621c85,Alan Ray,Antimalarial,2018-11-01,1860065.0,8729.0,91,846.9773589163926
obs_f0314e62e3031f0c,Alan Ray,Antimalarial,2018-12-01,1699001.0,3784.0,68,795.284777562241
obs_cb5f1207a1207b21,Alan Ray,Antimalarial,2019-01-01,1812912.0,6889.0,52,959.6964640472555
obs_b0d0ade04ca42c02,Alan Ray,Antimalarial,2019-02-01,1660232.0,8669.0,50,916.8314822321794
obs_6d9eb6a98e6ce65e,Alan Ray,Antimalarial,2019-03-01,2857296.0,14622.0,63,1790.9595009124234
obs_f9b7ebabd09145e0,Alan Ray,Antimalarial,2019-04-01,654085.0,2936.0,30,512.7129642458615
obs_fdf88c2e4f1544de,Alan Ray,Antipiretics,2017-01-01,1539549.0,3628.0,54,8723.538834951456
obs_d31eaeda39d0b201,Alan Ray,Antipiretics,2017-02-01,2118544.0,4640.0,47,1420.0011131112558
obs_03f44d5b4a20739c,Alan Ray,Antipiretics,2017-03-01,2124747.0,5452.0,57,1159.792728785561
obs_5f6edc7de04065f8,Alan Ray,Antipiretics,2017-04-01,4485666.0,8818.0,60,2277.8322125904824
obs_2ef5e8a43e4fc8a4,Alan Ray,Antipiretics,2017-05-01,5067103.0,10031.0,64,2407.6713546902656
obs_d1d278704aeda347,Alan Ray,Antipiretics,2017-06-01,2815903.0,5423.0,52,707.1037624792489
obs_f59085eb20e60d62,Alan Ray,Antipiretics,2017-07-01,2619108.0,5871.0,61,675.1581539348126
obs_898919677b598cdb,Alan Ray,Antipiretics,2017-08-01,4099193.0,7916.0,60,1516.661986015771
obs_bbf6c37af35e8fa5,Alan Ray,Antipiretics,2017-09-01,2055149.0,4481.0,51,781.4343989997533
obs_a0cafc24c286c5a3,Alan Ray,Antipiretics,2017-10-01,2004233.0,3945.0,56,807.2099207688452
obs_a13a6f78c9a23b37,Alan Ray,Antipiretics,2017-11-01,1606479.0,3790.0,46,819.1880550441463
obs_5413499f6550af82,Alan Ray,Antipiretics,2017-12-01,1883703.0,4231.0,33,934.365738942654
obs_ba72091ed4fc516f,Alan Ray,Antipiretics,2018-01-01,1545897.0,3568.0,83,847.5746470328952
obs_2ced491060bc0e02,Alan Ray,Antipiretics,2018-02-01,1160837.0,3141.0,67,776.1629067010367
obs_2b72eba85df8a400,Alan Ray,Antipiretics,2018-03-01,4141441.0,8305.0,88,2550.4800788326675
obs_687e9a16ccb18a71,Alan Ray,Antipiretics,2018-04-01,3890523.0,7750.0,59,2471.687730850278
obs_25be00379e2cd9c1,Alan Ray,Antipiretics,2018-05-01,1480367.0,4727.0,89,527.0674112252595
obs_9c9817d8c98930a9,Alan Ray,Antipiretics,2018-06-01,2222856.0,5765.0,66,666.0326172135257
obs_57f00a19cab0d769,Alan Ray,Antipiretics,2018-07-01,7141752.0,13921.0,86,2809.6466450875005
obs_12b72c9640d22d65,Alan Ray,Antipiretics,2018-08-01,2015529.0,4794.0,84,910.2398913305652
obs_1366e77458f74fd4,Alan Ray,Antipiretics,2018-09-01,5310231.0,9743.0,87,2409.6711792554042
obs_540588694e9cdd91,Alan Ray,Antipiretics,2018-10-01,5919555.0,11864.0,108,1102.8462266281424
obs_31a004ba64edc6bd,Alan Ray,Antipiretics,2018-11-01,8134417.0,13445.0,92,1609.0274681576257
obs_2031544166a18f49,Alan Ray,Antipiretics,2018-12-01,1996381.0,5256.0,72,495.5717508219609
obs_1440a4b8b224df45,Alan Ray,Antipiretics,2019-01-01,1998344.0,3695.0,41,495.8132164274058
obs_505c2d519359e370,Alan Ray,Antipiretics,2019-02-01,2384185.0,4556.0,47,1197.913071051957
obs_e4f9db585bca2fe8,Alan Ray,Antipiretics,2019-03-01,2663103.0,5054.0,56,1367.2996823894453
obs_013dfe8d1044aceb,Alan Ray,Antipiretics,2019-04-01,3276411.0,6935.0,37,1417.75100998772
obs_ea119cd8b582a91a,Alan Ray,Antiseptics,2017-01-01,2386047.0,4597.0,57,12832.752427184467
obs_29e6404898639c43,Alan Ray,Antiseptics,2017-02-01,5642785.0,13475.0,75,2398.0142760882227
obs_3c46ed10a05688e5,Alan Ray,Antiseptics,2017-03-01,5066959.0,9912.0,75,1281.7849688170434
obs_bb4bd199498fac5e,Alan Ray,Antiseptics,2017-04-01,2427212.0,5060.0,65,598.8063311032863
obs_e9ac9fd753c35046,Alan Ray,Antiseptics,2017-05-01,1412964.0,4415.0,78,453.05222156986036
obs_a5ec35f7cd908c51,Alan Ray,Antiseptics,2017-06-01,4456115.0,10253.0,87,1978.0322252024375
obs_79f025bb263690b4,Alan Ray,Antiseptics,2017-07-01,5105002.0,9194.0,79,2270.9888179028494
obs_1f844b72e5f364c8,Alan Ray,Antiseptics,2017-08-01,6214442.0,11525.0,76,1442.4604826601922
obs_c89e98db60cfa754,Alan Ray,Antiseptics,2017-09-01,4457871.0,11616.0,78,885.8513812169973
obs_41423822fd53cf18,Alan Ray,Antiseptics,2017-10-01,2649886.0,6083.0,76,627.9682438472499
obs_98574d9990103b33,Alan Ray,Antiseptics,2017-11-01,3754636.0,8692.0,79,863.2878794445116
obs_0d63ec705e2fafe9,Alan Ray,Antiseptics,2017-12-01,3421109.0,7624.0,60,913.4727804260565
obs_6e033e03991c566a,Alan Ray,Antiseptics,2018-01-01,2455319.0,9520.0,115,772.5947611656626
obs_1da0dd151ad70305,Alan Ray,Antiseptics,2018-02-01,5298280.2,11414.6,126,1629.4933745253736
obs_5a676355300925de,Alan Ray,Antiseptics,2018-03-01,4129690.0,10430.0,116,1214.951776964097
obs_030647de3fbd3ed3,Alan Ray,Antiseptics,2018-04-01,1629536.0,6698.0,111,537.3231016870092
obs_d983232522da960c,Alan Ray,Antiseptics,2018-05-01,2370710.0,5398.0,88,668.0084087742828
obs_3e520ca6a4f92327,Alan Ray,Antiseptics,2018-06-01,3592710.0,10953.0,115,1589.1473235681758
obs_64dc226cbbe48716,Alan Ray,Antiseptics,2018-07-01,2601748.0,6399.0,130,1081.8630979953446
obs_d5bb39d965bf44e1,Alan Ray,Antiseptics,2018-08-01,2465830.0,6018.0,117,940.1157535446931
obs_c9d5c7a6cd1c0ddb,Alan Ray,Antiseptics,2018-09-01,6836126.0,12149.0,94,2525.491618323639
obs_2a3a9d586a42d313,Alan Ray,Antiseptics,2018-10-01,3885762.0,10423.0,151,1562.523957940689
obs_4ae98a1dd3053168,Alan Ray,Antiseptics,2018-11-01,4011459.0,12330.0,110,1002.8496303780037
obs_52a0b609d3df34dc,Alan Ray,Antiseptics,2018-12-01,4425729.0,9370.0,90,1088.9219084143263
obs_544200e66770d25d,Alan Ray,Antiseptics,2019-01-01,1282539.0,3643.0,57,482.8049772811397
obs_6761f6d2bc1f430a,Alan Ray,Antiseptics,2019-02-01,3327517.0,8438.0,70,854.0069889396004
obs_b7ff122d6e4264f7,Alan Ray,Antiseptics,2019-03-01,2779726.0,5354.0,58,858.2830921967002
obs_df3487c4a9702f65,Alan Ray,Antiseptics,2019-04-01,2089006.0,5979.0,59,797.2197165427124
obs_220618d6ebb74e72,Alan Ray,Mood Stabilizers,2017-01-01,1367162.0,2895.0,50,7886.708737864078
obs_8d0c9b21ff277234,Alan Ray,Mood Stabilizers,2017-02-01,4647191.0,8094.0,61,2900.0736278254135
obs_460efe3930c7226d,Alan Ray,Mood Stabilizers,2017-03-01,2345738.0,8013.0,57,817.9951444437787
obs_b85150d9017d6ac5,Alan Ray,Mood Stabilizers,2017-04-01,1940414.0,4880.0,53,852.3361584004609
obs_a02b9608b4dc1543,Alan Ray,Mood Stabilizers,2017-05-01,2979451.0,7152.0,71,1291.4503206381146
obs_18a134012c80a257,Alan Ray,Mood Stabilizers,2017-06-01,2189860.0,4645.0,56,929.7682658622507
obs_aca7bb4d66b6ccdb,Alan Ray,Mood Stabilizers,2017-07-01,1679863.0,5257.0,82,808.5750749327505
obs_82e573d1027ade26,Alan Ray,Mood Stabilizers,2017-08-01,3465653.0,12183.0,75,1670.620296780066
obs_47030c7ee6393c51,Alan Ray,Mood Stabilizers,2017-09-01,6333512.0,12934.0,48,2653.9803404553327
obs_31cda9fd77ac38eb,Alan Ray,Mood Stabilizers,2017-10-01,1610847.0,5500.0,63,588.4490151380401
obs_e42e64505762034d,Alan Ray,Mood Stabilizers,2017-11-01,5869928.0,14231.0,64,1805.5142217429768
obs_76b95deab9fc0586,Alan Ray,Mood Stabilizers,2017-12-01,4209186.0,11422.0,54,772.1429056942304
obs_6f7636554830f20b,Alan Ray,Mood Stabilizers,2018-01-01,2629712.0,9586.0,88,704.9190354029154
obs_464d7b13032ffc34,Alan Ray,Mood Stabilizers,2018-02-01,2734478.0,5963.0,108,723.0427111754038
obs_dfc2144b90132e20,Alan Ray,Mood Stabilizers,2018-03-01,3414533.0,8118.0,115,1265.4083258871856
obs_018b6cdb3d6be9a0,Alan Ray,Mood Stabilizers,2018-04-01,2097615.0,4546.0,88,808.5671426527463
obs_c2070daf0f4d7c4a,Alan Ray,Mood Stabilizers,2018-05-01,1481198.0,3980.0,102,644.4234449901257
obs_7a911d3ed08817e4,Alan Ray,Mood Stabilizers,2018-06-01,12616878.0,25634.0,93,4169.838987732461
obs_a3b64a1d9c420961,Alan Ray,Mood Stabilizers,2018-07-01,2367531.0,6316.0,100,1119.7543319482884
obs_d898c82ae6184281,Alan Ray,Mood Stabilizers,2018-08-01,1289979.0,4216.0,102,646.7445820508278
obs_785cb2443567e3c5,Alan Ray,Mood Stabilizers,2018-09-01,2658128.0,6647.0,86,1112.5517448961095
obs_6fee769e25886197,Alan Ray,Mood Stabilizers,2018-10-01,3872917.0,10817.0,104,1735.250453021
obs_5c7c9a00cb1afea5,Alan Ray,Mood Stabilizers,2018-11-01,4154763.0,8582.0,108,1646.8943959042292
obs_6a0f452b826e0edd,Alan Ray,Mood Stabilizers,2018-12-01,3975271.0,7918.0,91,997.3991324433864
obs_b3f68c2042acdbc1,Alan Ray,Mood Stabilizers,2019-01-01,1050355.0,3242.0,53,442.39483344449917
obs_87560cbf7dfb56cf,Alan Ray,Mood Stabilizers,2019-02-01,2443502.0,5121.0,70,697.5793044364054
obs_bdbb5cd3eeada6d3,Alan Ray,Mood Stabilizers,2019-03-01,3394913.0,7644.0,72,1436.1210052390747
obs_82d2ebba38eb998a,Alan Ray,Mood Stabilizers,2019-04-01,742028.0,2653.0,46,471.12183680857913
obs_4b1e4f723392580c,Anne Wu,Analgesics,2017-01-01,1915997.0,4762.0,40,10550.956310679612
obs_b02041cefb822f98,Anne Wu,Analgesics,2017-02-01,3097197.0,7246.0,63,1711.7641485351862
obs_a2890d47f268917e,Anne Wu,Analgesics,2017-03-01,3740711.0,7783.0,55,1561.0999955453472
obs_b623d1b9ab87cc4e,Anne Wu,Analgesics,2017-04-01,5235184.0,8908.0,48,1801.331781858467
obs_4b2b254e670a4daa,Anne Wu,Analgesics,2017-05-01,5873340.0,15568.0,59,1655.4772757973665
obs_986e27d057aebeef,Anne Wu,Analgesics,2017-06-01,3782231.0,7847.0,71,776.0658840317984
obs_6df6c63d321a3bc5,Anne Wu,Analgesics,2017-07-01,3839499.0,8102.0,69,784.0312201116762
obs_2cb1ed1b720138fe,Anne Wu,Analgesics,2017-08-01,1583947.0,4138.0,58,550.3932195370847
obs_0bd852db3417d874,Anne Wu,Analgesics,2017-09-01,2403504.0,5457.0,65,712.7227347680932
obs_a8c028f293e60c30,Anne Wu,Analgesics,2017-10-01,4275919.0,10027.0,56,1909.023695146187
obs_a630c5ce5ee491e2,Anne Wu,Analgesics,2017-11-01,1957898.0,4734.0,69,843.1564430494585
obs_e829c5936286fd07,Anne Wu,Analgesics,2017-12-01,3862891.0,9620.0,51,1700.475020870823
obs_7411414a25388997,Anne Wu,Analgesics,2018-01-01,2531231.0,5981.0,78,727.1372966340596
obs_7e69d007fcbc1812,Anne Wu,Analgesics,2018-02-01,3085434.0,9434.0,91,1229.3034447919122
obs_f3e078cb43e091fb,Anne Wu,Analgesics,2018-03-01,4927264.0,10503.0,96,1688.0383182360567
obs_eda8448f318d7d99,Anne Wu,Analgesics,2018-04-01,3964407.0,12168.0,93,1309.3182494551238
obs_235da8cf622eed41,Anne Wu,Analgesics,2018-05-01,4210735.0,8393.0,98,1038.9986550982621
obs_ccac97308d514ae7,Anne Wu,Analgesics,2018-06-01,2072457.0,6529.0,95,608.3865123471226
obs_0a2c57408a82d081,Anne Wu,Analgesics,2018-07-01,2562896.0,6367.0,104,720.7353225254093
obs_99666595eaf64012,Anne Wu,Analgesics,2018-08-01,2165681.0,5899.0,94,865.3008879275708
obs_cb214b6fe2efad71,Anne Wu,Analgesics,2018-09-01,5460228.0,8405.0,88,2473.908838145994
obs_33f64c9fdbca41fc,Anne Wu,Analgesics,2018-10-01,5413417.0,20165.0,115,2275.352698703766
obs_5a9f60cbcf4e7567,Anne Wu,Analgesics,2018-11-01,3165409.0,6880.0,105,675.7771876837528
obs_ab532998711e3596,Anne Wu,Analgesics,2018-12-01,1822807.0,4273.0,91,495.1846311646483
obs_dc9dbb42301f79c4,Anne Wu,Analgesics,2019-01-01,515044.0,1443.0,49,368.478224720708
obs_f5e46cff1749afa3,Anne Wu,Analgesics,2019-02-01,4114675.0,8256.0,61,2345.790749401165
obs_bbea40fafaf3160d,Anne Wu,Analgesics,2019-03-01,2711699.0,5986.0,68,1555.4005962563201
obs_c2446c7ada9c04b4,Anne Wu,Analgesics,2019-04-01,1537747.0,3924.0,35,662.9214523147253
obs_55c0ac9d93c87406,Anne Wu,Antibiotics,2017-01-01,1609902.0,3480.0,38,9065.058252427185
obs_99292efbee0bba6e,Anne Wu,Antibiotics,2017-02-01,1813975.0,4639.0,43,1117.4285583059009
obs_5ca60e71a0e55f7e,Anne Wu,Antibiotics,2017-03-01,1141074.0,6079.0,43,735.3440273780817
obs_9a50740a1690c2a2,Anne Wu,Antibiotics,2017-04-01,1770532.0,7732.0,52,1084.6799267875595
obs_f1a9fbc1233c1ba8,Anne Wu,Antibiotics,2017-05-01,1194706.0,3701.0,57,741.3390740173338
obs_2eeedc6f4e05fb88,Anne Wu,Antibiotics,2017-06-01,2765133.0,5923.0,53,2373.537985760124
obs_0308328d3d22cd88,Anne Wu,Antibiotics,2017-07-01,2403728.0,6525.0,64,1397.6096625578987
obs_45950e1d8e9d509e,Anne Wu,Antibiotics,2017-08-01,3487258.0,6376.0,63,1510.6439760659157
obs_f372f7bbdcaf4ed9,Anne Wu,Antibiotics,2017-09-01,4870511.0,9941.0,49,1887.6238757370254
obs_b287274dc3e2bfc4,Anne Wu,Antibiotics,2017-10-01,3500901.0,8919.0,52,981.0040602907939
obs_0c0d159935f7ba75,Anne Wu,Antibiotics,2017-11-01,1821986.0,4293.0,41,628.9563986389378
obs_8317edcb7213f4f0,Anne Wu,Antibiotics,2017-12-01,2151985.0,5541.0,49,697.5931678536579
obs_5c78a14fe3cb1b79,Anne Wu,Antibiotics,2018-01-01,2346355.0,5672.0,90,1073.2054144817434
obs_8c2c30ad7d34d40f,Anne Wu,Antibiotics,2018-02-01,2865372.0,8482.0,92,1365.9002985074221
obs_92eea3b84d8c6330,Anne Wu,Antibiotics,2018-03-01,14822325.0,31616.0,92,4316.587706488683
obs_7ecbbd24eedbbb7a,Anne Wu,Antibiotics,2018-04-01,2296101.0,6881.0,71,833.4908011537402
obs_7f83d8a69acb1c6a,Anne Wu,Antibiotics,2018-05-01,3682967.0,6212.0,81,1309.8743010091073
obs_a939b40c6b9a5cf9,Anne Wu,Antibiotics,2018-06-01,5080091.0,11472.0,81,1423.9653058478461
obs_d69487577a66e73f,Anne Wu,Antibiotics,2018-07-01,2279519.0,5476.0,91,700.6811850442415
obs_861c756cce74bbdd,Anne Wu,Antibiotics,2018-08-01,1636596.0,3172.0,78,573.5695884608399
obs_b79a469d0bc13e12,Anne Wu,Antibiotics,2018-09-01,3335474.0,6680.0,76,1525.77170438405
obs_1ec60d200bdb767e,Anne Wu,Antibiotics,2018-10-01,3200199.0,7294.0,99,1453.7526997956309
obs_14a4bb5dfce4659d,Anne Wu,Antibiotics,2018-11-01,710444.0,1784.0,88,411.65044493577113
obs_f820b020c2316376,Anne Wu,Antibiotics,2018-12-01,2728032.0,4911.0,68,870.7211076439825
obs_5f9377be2bcbc53f,Anne Wu,Antibiotics,2019-01-01,1016055.0,3025.0,42,521.2013179414346
obs_1f76a87ebe43803c,Anne Wu,Antibiotics,2019-02-01,1127957.0,2853.0,43,1097.249759480473
obs_464290d1950a19cb,Anne Wu,Antibiotics,2019-03-01,2165790.0,6760.0,63,2080.218193007444
obs_d5f0a6bcbc4941e9,Anne Wu,Antibiotics,2019-04-01,1481513.0,3514.0,38,1343.9904357195467
obs_dbdd6564b80c07ad,Anne Wu,Antimalarial,2017-01-01,480357.0,1303.0,39,3581.830097087379
obs_91f1be5d8a6fed77,Anne Wu,Antimalarial,2017-02-01,1424563.0,3968.0,55,2689.6281034588937
obs_db60a9b442d1664a,Anne Wu,Antimalarial,2017-03-01,2033175.0,4643.0,54,2286.2410550992226
obs_6e536b1d10b9f955,Anne Wu,Antimalarial,2017-04-01,569277.0,2405.0,45,540.9819273550139
obs_08a7588135104db9,Anne Wu,Antimalarial,2017-05-01,1498177.0,6327.0,68,1026.304362021045
obs_a0d15e4c6ba6ca93,Anne Wu,Antimalarial,2017-06-01,2731232.0,7066.0,48,1962.4234598098706
obs_f3a7cf1c3a77ff65,Anne Wu,Antimalarial,2017-07-01,5658087.0,10082.0,54,3083.324216536018
obs_a0c9ed0605d9a493,Anne Wu,Antimalarial,2017-08-01,1374885.0,5940.0,56,616.5488154682326
obs_6b0e65cd1e96dfe4,Anne Wu,Antimalarial,2017-09-01,828730.0,2599.0,42,470.9421150445226
obs_266d802b401ed0de,Anne Wu,Antimalarial,2017-10-01,1565222.0,4398.0,50,1131.6001062895602
obs_8cf109bd240a4e94,Anne Wu,Antimalarial,2017-11-01,1263372.0,4259.0,49,919.096737517076
obs_138d7bd1d969d130,Anne Wu,Antimalarial,2017-12-01,2279459.0,5997.0,39,1939.6430646429376
obs_b67ea80e8371d573,Anne Wu,Antimalarial,2018-01-01,1841985.0,4335.0,87,1178.179957424818
obs_cd84ea3afe39023a,Anne Wu,Antimalarial,2018-02-01,892601.0,4075.0,67,602.8542221929165
obs_a9483caf598e01c7,Anne Wu,Antimalarial,2018-03-01,9703630.0,16794.0,116,3807.295526293645
obs_b3d8b0f27abf386d,Anne Wu,Antimalarial,2018-04-01,1395083.0,3262.0,71,801.4904496629072
obs_3aae6362be77bd2e,Anne Wu,Antimalarial,2018-05-01,1569141.0,4521.0,83,1115.0064763867722
obs_92bdacf19f342eef,Anne Wu,Antimalarial,2018-06-01,5095513.0,13636.0,80,2826.3720404985916
obs_ae7dda38a96ed030,Anne Wu,Antimalarial,2018-07-01,2307691.0,7658.0,89,1534.7955497857795
obs_e7382207e41716dc,Anne Wu,Antimalarial,2018-08-01,4914620.0,10135.0,86,2283.8203269318424
obs_faee8c8204593261,Anne Wu,Antimalarial,2018-09-01,3146045.0,6453.0,81,716.1213819215762
obs_9183a9714680d267,Anne Wu,Antimalarial,2018-10-01,4467071.0,9753.0,102,1473.180269164272
obs_cf1767593ec77b46,Anne Wu,Antimalarial,2018-11-01,827062.0,4010.0,82,384.815321191556
obs_2a1b5c051b1331a7,Anne Wu,Antimalarial,2018-12-01,515651.0,2399.0,71,369.3479524692792
obs_9ea6572debcf3e83,Anne Wu,Antimalarial,2019-01-01,482953.0,1704.0,41,675.1976343070323
obs_a5a9c54946a2608d,Anne Wu,Antimalarial,2019-02-01,1049058.0,4000.0,49,2218.973473874188
obs_41a75f482cf8e6c5,Anne Wu,Antimalarial,2019-03-01,812340.0,2297.0,51,1661.8541699000036
obs_aab8018119f29bef,Anne Wu,Antimalarial,2019-04-01,1256630.0,3648.0,33,1627.3375775746485
obs_3cb714ccb1aaf5d0,Anne Wu,Antipiretics,2017-01-01,1322215.0,2858.0,45,7668.519417475729
obs_790dd810588a0a1e,Anne Wu,Antipiretics,2017-02-01,1466129.0,2610.0,43,1095.683392633037
obs_95b0af9a0690b258,Anne Wu,Antipiretics,2017-03-01,2371224.0,6015.0,51,1814.0918259197667
obs_03ca759dbf91f94f,Anne Wu,Antipiretics,2017-04-01,2027494.0,4552.0,29,1428.2636254202641
obs_5dffe6f84639d3a8,Anne Wu,Antipiretics,2017-05-01,7322624.0,24855.0,46,3003.2342116229165
obs_524e922f6065e5f1,Anne Wu,Antipiretics,2017-06-01,4101367.0,8998.0,69,1849.0792670461879
obs_347d5795c05721b5,Anne Wu,Antipiretics,2017-07-01,2212173.0,4970.0,69,642.7484622869088
obs_841e02eec3e98165,Anne Wu,Antipiretics,2017-08-01,3246621.0,6506.0,67,826.4040178495922
obs_4bd8f51ec7106311,Anne Wu,Antipiretics,2017-09-01,2233439.0,5321.0,61,750.9178878534274
obs_2d8e2943c2d9d097,Anne Wu,Antipiretics,2017-10-01,3056813.0,6799.0,52,1410.9920909248506
obs_243f3aff2c289395,Anne Wu,Antipiretics,2017-11-01,4913194.0,9374.0,59,1700.5982464972187
obs_7fea92946e9a8b12,Anne Wu,Antipiretics,2017-12-01,2990923.0,5894.0,50,962.4598571774126
obs_0c53c3fb9ffe70a0,Anne Wu,Antipiretics,2018-01-01,2905188.0,6014.0,88,942.0371495867773
obs_827be26708e746ab,Anne Wu,Antipiretics,2018-02-01,1903036.0,3847.0,88,713.3037444436779
obs_da68f773afd87d0e,Anne Wu,Antipiretics,2018-03-01,5568482.0,16324.0,99,2076.137415153294
obs_a2cf8265882a677c,Anne Wu,Antipiretics,2018-04-01,2951079.0,5889.0,72,989.6574445574039
obs_5673e640ccadf13f,Anne Wu,Antipiretics,2018-05-01,6186023.0,9421.0,76,2267.5680781191445
obs_d788dee1ac93c08b,Anne Wu,Antipiretics,2018-06-01,3734078.0,9217.0,81,738.281875554497
obs_88fe2597af817bfc,Anne Wu,Antipiretics,2018-07-01,1604775.0,3777.0,81,562.9354784332018
obs_5353c6054677cc60,Anne Wu,Antipiretics,2018-08-01,4172256.0,7291.0,85,1106.0020641583158
obs_ac34e43a2a14a617,Anne Wu,Antipiretics,2018-09-01,8770669.0,13141.0,68,2390.2028320457184
obs_5cda62473b417485,Anne Wu,Antipiretics,2018-10-01,3123238.0,5971.0,86,795.0773939049919
obs_9e7be3dd8ac1f14f,Anne Wu,Antipiretics,2018-11-01,11904320.0,28202.0,77,2635.053102327579
obs_27f03e0ee71dd02a,Anne Wu,Antipiretics,2018-12-01,952099.0,2214.0,60,329.04482210807254
obs_d703f142fb27a25a,Anne Wu,Antipiretics,2019-01-01,490584.0,992.0,36,364.375324334329
obs_ae10458373d458b2,Anne Wu,Antipiretics,2019-02-01,2200078.0,9271.0,44,2371.7310690655213
obs_069672d49c871b7c,Anne Wu,Antipiretics,2019-03-01,4587691.0,10005.0,65,3589.0786735616966
obs_06ce9659f15e1481,Anne Wu,Antipiretics,2019-04-01,1576725.0,5791.0,37,771.8454655495577
obs_df4bac1f5a15c041,Anne Wu,Antiseptics,2017-01-01,6905905.0,14016.0,53,34773.81067961165
obs_f6eb12411025d18a,Anne Wu,Antiseptics,2017-02-01,1837377.0,4357.0,58,443.73215730398954
obs_821c8335f76ca49e,Anne Wu,Antiseptics,2017-03-01,4736675.0,14662.0,65,1064.9277331535827
obs_eb0c6b2f5a9eb719,Anne Wu,Antiseptics,2017-04-01,3403204.0,6099.0,53,773.1647020427924
obs_8c3672e30e33b57c,Anne Wu,Antiseptics,2017-05-01,4351392.0,9321.0,78,1301.718772656762
obs_82d4ed5b2deb1464,Anne Wu,Antiseptics,2017-06-01,2068799.0,6542.0,78,596.1896879975309
obs_58fbc3ff242645dc,Anne Wu,Antiseptics,2017-07-01,2684593.5089,7306.5512759,79,824.4002118925554
obs_84648df48633e0d1,Anne Wu,Antiseptics,2017-08-01,3452398.0,7379.0,81,1310.684470169566
obs_8e8a26b368bd60a9,Anne Wu,Antiseptics,2017-09-01,2682819.0,8498.0,75,977.6740311358965
obs_ae02fcb8930f451b,Anne Wu,Antiseptics,2017-10-01,5292654.0,11766.0,76,2142.5870956305835
obs_be2c52f7863ca133,Anne Wu,Antiseptics,2017-11-01,20474066.0,33181.0,75,4128.8300162064925
obs_ddae4dc32c3e3ee2,Anne Wu,Antiseptics,2017-12-01,1741046.0,5744.0,46,489.5304778562084
obs_b1b0ef1d6ba28f65,Anne Wu,Antiseptics,2018-01-01,1690259.0,4146.0,113,482.54327913837824
obs_c20c4ca2bb756b5f,Anne Wu,Antiseptics,2018-02-01,3728113.0,7644.0,120,2289.4691422472524
obs_3af21b57432e8ddf,Anne Wu,Antiseptics,2018-03-01,3837737.0,9708.0,117,2320.034408173932
obs_53d29c3be7473ccc,Anne Wu,Antiseptics,2018-04-01,2403424.0,8273.0,96,719.4240811417133
obs_36f419828ca66e50,Anne Wu,Antiseptics,2018-05-01,1876162.0,3606.0,91,616.4420522234108
obs_42729cb1a0fa7678,Anne Wu,Antiseptics,2018-06-01,4061159.0,12602.0,120,1800.653991729081
obs_92795b00ed546285,Anne Wu,Antiseptics,2018-07-01,4833952.0,11115.0,113,2190.8704423113636
obs_0ebabf9b622cb155,Anne Wu,Antiseptics,2018-08-01,1807335.0,5460.0,112,574.0505065347013
obs_902671b2e686348b,Anne Wu,Antiseptics,2018-09-01,933395.0,2728.0,102,417.3553173855193
obs_503c4f86e2369ccc,Anne Wu,Antiseptics,2018-10-01,5842807.0,11252.0,133,2819.3350030126694
obs_5ccd7a72a6f26908,Anne Wu,Antiseptics,2018-11-01,3330579.0,12257.0,124,1986.4225812177835
obs_246493ef18ed4231,Anne Wu,Antiseptics,2018-12-01,2358464.0,5954.0,103,765.6245071321852
obs_e969db9c0d07986b,Anne Wu,Antiseptics,2019-01-01,1915700.0,8192.0,64,668.8242298008902
